date,freight_rate,open,high,low,vol,change,freight_rate_outlier
2025-07-29,2109.0,"2,109.00","2,109.00","2,109.00",,-5.26%,False
2025-07-30,1995.0,"1,995.00","1,995.00","1,995.00",,-5.41%,False
2025-07-31,2003.0,"2,003.00","2,003.00","2,003.00",,0.40%,False
2025-08-01,2018.0,"2,018.00","2,018.00","2,018.00",,0.75%,False
2025-08-04,1970.0,"1,970.00","1,970.00","1,970.00",,-2.38%,False
2025-08-05,1921.0,"1,921.00","1,921.00","1,921.00",,-2.49%,False
2025-08-06,1994.0,"1,994.00","1,994.00","1,994.00",,3.80%,False
2025-08-07,2008.0,"2,008.00","2,008.00","2,008.00",,0.70%,False
2025-08-08,2051.0,"2,051.00","2,051.00","2,051.00",,2.14%,False
2025-08-11,2038.0,"2,038.00","2,038.00","2,038.00",,-0.63%,False
2025-08-12,2017.0,"2,017.00","2,017.00","2,017.00",,-1.03%,False
2025-08-13,2025.0,"2,025.00","2,025.00","2,025.00",,0.40%,False
2025-08-14,2039.0,"2,039.00","2,039.00","2,039.00",,0.69%,False
2025-08-15,2044.0,"2,044.00","2,044.00","2,044.00",,0.25%,False
2025-08-18,2022.0,"2,022.00","2,022.00","2,022.00",,-1.08%,False
2025-08-19,1964.0,"1,964.00","1,964.00","1,964.00",,-2.87%,False
2025-08-20,1927.0,"1,927.00","1,927.00","1,927.00",,-1.88%,False
2025-08-21,1893.0,"1,893.00","1,893.00","1,893.00",,-1.76%,False
2025-08-22,1944.0,"1,944.00","1,944.00","1,944.00",,2.69%,False
2025-08-26,2041.0,"2,041.00","2,041.00","2,041.00",,4.99%,False
2025-08-27,2046.0,"2,046.00","2,046.00","2,046.00",,0.24%,False
2025-08-28,2017.0,"2,017.00","2,017.00","2,017.00",,-1.42%,False
2025-08-29,2025.0,"2,025.00","2,025.00","2,025.00",,0.40%,False
2025-09-01,2024.0,"2,024.00","2,024.00","2,024.00",,-0.05%,False
2025-09-02,1986.0,"1,986.00","1,986.00","1,986.00",,-1.88%,False
2025-09-03,1940.0,"1,940.00","1,940.00","1,940.00",,-2.32%,False
2025-09-04,1963.0,"1,963.00","1,963.00","1,963.00",,1.19%,False
2025-09-05,1979.0,"1,979.00","1,979.00","1,979.00",,0.82%,False
2025-09-08,2019.0,"2,019.00","2,019.00","2,019.00",,2.02%,False
2025-09-09,2079.0,"2,079.00","2,079.00","2,079.00",,2.97%,False
2025-09-10,2112.0,"2,112.00","2,112.00","2,112.00",,1.59%,False
2025-09-11,2111.0,"2,111.00","2,111.00","2,111.00",,-0.05%,False
2025-09-12,2126.0,"2,126.00","2,126.00","2,126.00",,0.71%,False
2025-09-15,2153.0,"2,153.00","2,153.00","2,153.00",,1.27%,False
2025-09-16,2154.0,"2,154.00","2,154.00","2,154.00",,0.05%,False
2025-09-17,2180.0,"2,180.00","2,180.00","2,180.00",,1.21%,False
2025-09-18,2205.0,"2,205.00","2,205.00","2,205.00",,1.15%,False
2025-09-19,2203.0,"2,203.00","2,203.00","2,203.00",,-0.09%,False
2025-09-22,2172.0,"2,172.00","2,172.00","2,172.00",,-1.41%,False
2025-09-23,2200.0,"2,200.00","2,200.00","2,200.00",,1.29%,False
2025-09-24,2240.0,"2,240.00","2,240.00","2,240.00",,1.82%,False
2025-09-25,2266.0,"2,266.00","2,266.00","2,266.00",,1.16%,False
2025-09-26,2259.0,"2,259.00","2,259.00","2,259.00",,-0.31%,False
2025-09-29,2220.0,"2,220.00","2,220.00","2,220.00",,-1.73%,False
2025-09-30,2134.0,"2,134.00","2,134.00","2,134.00",,-3.87%,False
2025-10-01,1980.0,"1,980.00","1,980.00","1,980.00",,-7.22%,False
2025-10-02,1909.0,"1,909.00","1,909.00","1,909.00",,-3.59%,False
2025-10-03,1901.0,"1,901.00","1,901.00","1,901.00",,-0.42%,False
2025-10-06,1932.0,"1,932.00","1,932.00","1,932.00",,1.63%,False
2025-10-07,1947.0,"1,947.00","1,947.00","1,947.00",,0.78%,False
2025-10-08,1963.0,"1,963.00","1,963.00","1,963.00",,0.82%,False
2025-10-09,1923.0,"1,923.00","1,923.00","1,923.00",,-2.04%,False
2025-10-10,1936.0,"1,936.00","1,936.00","1,936.00",,0.68%,False
2025-10-13,2144.0,"2,144.00","2,144.00","2,144.00",,10.74%,False
2025-10-14,2022.0,"2,022.00","2,022.00","2,022.00",,-5.69%,False
2025-10-15,1997.0,"1,997.00","1,997.00","1,997.00",,-1.24%,False
2025-10-16,2046.0,"2,046.00","2,046.00","2,046.00",,2.45%,False
2025-10-17,2069.0,"2,069.00","2,069.00","2,069.00",,1.12%,False
2025-10-20,2071.0,"2,069.00","2,071.00","2,069.00",,0.10%,False
2025-10-21,2094.0,"2,094.00","2,094.00","2,094.00",,1.11%,False
2025-10-23,2057.0,"2,057.00","2,057.00","2,057.00",,-1.77%,False
2025-10-24,1991.0,"1,991.00","1,991.00","1,991.00",,-3.21%,False
2025-10-27,1976.0,"1,976.00","1,976.00","1,976.00",,-0.75%,False
2025-10-28,1950.0,"1,950.00","1,950.00","1,950.00",,-1.32%,False
2025-10-29,1961.0,"1,961.00","1,961.00","1,961.00",,0.56%,False
2025-10-30,1983.0,"1,983.00","1,983.00","1,983.00",,1.12%,False
2025-10-31,1966.0,"1,966.00","1,966.00","1,966.00",,-0.86%,False
2025-11-03,1945.0,"1,945.00","1,945.00","1,945.00",,-1.07%,False
2025-11-04,1958.0,"1,958.00","1,958.00","1,958.00",,0.67%,False
2025-11-05,2003.0,"2,003.00","2,003.00","2,003.00",,2.30%,False
2025-11-06,2063.0,"2,063.00","2,063.00","2,063.00",,3.00%,False
2025-11-07,2104.0,"2,104.00","2,104.00","2,104.00",,1.99%,False
2025-11-10,2084.0,"2,084.00","2,084.00","2,084.00",,-0.95%,False
2025-11-11,2072.0,"2,072.00","2,072.00","2,072.00",,-0.58%,False
2025-11-12,2030.0,"2,030.00","2,030.00","2,030.00",,-2.03%,False
2025-11-13,2077.0,"2,077.00","2,077.00","2,077.00",,2.32%,False
2025-11-14,2125.0,"2,125.00","2,125.00","2,125.00",,2.31%,False
2025-11-17,2153.0,"2,153.00","2,153.00","2,153.00",,1.32%,False
2025-11-18,2216.0,"2,216.00","2,216.00","2,216.00",,2.93%,False
2025-11-19,2260.0,"2,260.00","2,260.00","2,260.00",,1.99%,False
2025-11-20,2270.0,"2,270.00","2,270.00","2,270.00",,0.44%,False
2025-11-21,2275.0,"2,275.00","2,275.00","2,275.00",,0.22%,False
2025-11-24,2295.0,"2,295.00","2,295.00","2,295.00",,0.88%,False
2025-11-25,2309.0,"2,309.00","2,309.00","2,309.00",,0.61%,False
2025-11-26,2401.0,"2,401.00","2,401.00","2,401.00",,3.98%,False
2025-11-27,2480.0,"2,480.00","2,480.00","2,480.00",,3.29%,False
2025-11-28,2560.0,"2,560.00","2,560.00","2,560.00",,3.23%,False
2025-12-01,2583.0,"2,583.00","2,583.00","2,583.00",,0.90%,False
2025-12-02,2600.0,"2,600.00","2,600.00","2,600.00",,0.66%,False
2025-12-03,2845.0,"2,845.00","2,845.00","2,845.00",,9.42%,False
2025-12-04,2814.0,"2,814.00","2,814.00","2,814.00",,-1.09%,False
2025-12-05,2727.0,"2,727.00","2,727.00","2,727.00",,-3.09%,False
2025-12-08,2694.0,"2,694.00","2,694.00","2,694.00",,-1.21%,False
2025-12-09,2557.0,"2,557.00","2,557.00","2,557.00",,-5.09%,False
2025-12-10,2430.0,"2,430.00","2,430.00","2,430.00",,-4.97%,False
2025-12-11,2294.0,"2,294.00","2,294.00","2,294.00",,-5.60%,False
2025-12-12,2205.0,"2,205.00","2,205.00","2,205.00",,-3.88%,False
2025-12-15,2193.0,"2,193.00","2,193.00","2,193.00",,-0.54%,False
2025-12-16,2204.0,"2,204.00","2,204.00","2,204.00",,0.50%,False
2025-12-17,2121.0,"2,121.00","2,121.00","2,121.00",,-3.77%,False
2025-12-18,2071.0,"2,071.00","2,071.00","2,071.00",,-2.36%,False
2025-12-19,2023.0,"2,023.00","2,023.00","2,023.00",,-2.32%,False
2025-12-22,1979.0,"1,979.00","1,979.00","1,979.00",,-2.17%,False
2025-12-23,1889.0,"1,889.00","1,889.00","1,889.00",,-4.55%,False
2025-12-24,1877.0,"1,877.00","1,877.00","1,877.00",,-0.64%,False
2026-01-02,1882.0,"1,882.00","1,882.00","1,882.00",,0.27%,False
2026-01-05,1851.0,"1,851.00","1,851.00","1,851.00",,-1.65%,False
2026-01-06,1830.0,"1,830.00","1,830.00","1,830.00",,-1.13%,False
2026-01-07,1776.0,"1,776.00","1,776.00","1,776.00",,-2.95%,False
2026-01-08,1718.0,"1,718.00","1,718.00","1,718.00",,-3.27%,False
2026-01-09,1688.0,"1,688.00","1,688.00","1,688.00",,-1.75%,False
2026-01-12,1659.0,"1,659.00","1,659.00","1,659.00",,-1.72%,False
2026-01-13,1608.0,"1,608.00","1,608.00","1,608.00",,-3.07%,False
2026-01-14,1566.0,"1,566.00","1,566.00","1,566.00",,-2.61%,False
2026-01-15,1532.0,"1,532.00","1,532.00","1,532.00",,-2.17%,False
2026-01-16,1567.0,"1,567.00","1,567.00","1,567.00",,2.28%,False
2026-01-19,1650.0,"1,650.00","1,650.00","1,650.00",,5.30%,False
2026-01-20,1729.0,"1,729.00","1,729.00","1,729.00",,4.79%,False
2026-01-21,1803.0,"1,803.00","1,803.00","1,803.00",,4.28%,False
2026-01-22,1761.0,"1,761.00","1,761.00","1,761.00",,-2.33%,False
2026-01-23,1762.0,"1,762.00","1,762.00","1,762.00",,0.06%,False
2026-01-26,1780.0,"1,780.00","1,780.00","1,780.00",,1.02%,False
2026-01-27,1999.0,"1,999.00","1,999.00","1,999.00",,12.30%,False
2026-01-28,2016.0,"2,016.00","2,016.00","2,016.00",,0.85%,False
2026-01-29,2002.0,"2,002.00","2,002.00","2,002.00",,-0.69%,False
2026-01-30,2148.0,"2,148.00","2,148.00","2,148.00",,7.29%,False
2026-02-02,2124.0,"2,124.00","2,124.00","2,124.00",,-1.12%,False
2026-02-03,2028.0,"2,028.00","2,028.00","2,028.00",,-4.52%,False
2026-02-04,1955.0,"1,955.00","1,955.00","1,955.00",,-3.60%,False
2026-02-05,1936.0,"1,936.00","1,936.00","1,936.00",,-0.97%,False
2026-02-06,1923.0,"1,923.00","1,923.00","1,923.00",,-0.67%,False
2026-02-09,1895.0,"1,895.00","1,895.00","1,895.00",,-1.46%,False
2026-02-10,1882.0,"1,882.00","1,882.00","1,882.00",,-0.69%,False
2026-02-11,1958.0,"1,958.00","1,958.00","1,958.00",,4.04%,False
2026-02-12,2095.0,"2,095.00","2,095.00","2,095.00",,7.00%,False
2026-02-13,2083.0,"2,083.00","2,083.00","2,083.00",,-0.57%,False
2026-02-16,2100.0,"2,100.00","2,100.00","2,100.00",,0.82%,False
2026-02-17,2095.0,"2,095.00","2,095.00","2,095.00",,-0.24%,False
2026-02-18,2063.0,"2,063.00","2,063.00","2,063.00",,-1.53%,False
2026-02-19,2019.0,"2,019.00","2,019.00","2,019.00",,-2.13%,False
2026-02-20,2043.0,"2,043.00","2,043.00","2,043.00",,1.19%,False
2026-02-23,2112.0,"2,112.00","2,112.00","2,112.00",,3.38%,False
2026-02-24,2129.0,"2,129.00","2,129.00","2,129.00",,0.80%,False
2026-02-25,2121.0,"2,121.00","2,121.00","2,121.00",,-0.38%,False
2026-02-26,2117.0,"2,117.00","2,117.00","2,117.00",,-0.19%,False
2026-02-27,2140.0,"2,140.00","2,140.00","2,140.00",,1.09%,False
2026-03-02,2187.0,"2,187.00","2,187.00","2,187.00",,2.20%,False
2026-03-03,2242.0,"2,242.00","2,242.00","2,242.00",,2.51%,False
2026-03-04,2233.0,"2,233.00","2,233.00","2,233.00",,-0.40%,False
2026-03-05,2138.0,"2,138.00","2,138.00","2,138.00",,-4.25%,False
2026-03-06,2010.0,"2,010.00","2,010.00","2,010.00",,-5.99%,False
2026-03-09,2066.0,"2,066.00","2,066.00","2,066.00",,2.79%,False
2026-03-10,1919.0,"1,919.00","1,919.00","1,919.00",,-7.12%,False
2026-03-11,1926.0,"1,926.00","1,926.00","1,926.00",,0.36%,False
2026-03-12,1972.0,"1,972.00","1,972.00","1,972.00",,2.39%,False
